data,Kaupimo,Saules,Kitu,Siluminiu,Hidro,Vejo,Vartojimas,Sumine_Generacija,Disbalansas
2025-11-11 01:00:00,-0.66,0.0,66.94,127.04,24.797,3.642,1227.529,221.759,-1005.77
2025-11-11 02:00:00,-0.871,0.0,66.79,122.654,24.779,0.662,1204.809,214.014,-990.795
2025-11-11 03:00:00,-0.943,0.0,67.005,122.963,24.775,1.114,1197.938,214.914,-983.0240000000001
2025-11-11 04:00:00,-1.351,0.0,67.59,134.608,24.783,1.07,1208.882,226.7,-982.182
2025-11-11 05:00:00,-0.835,0.0,67.736,137.548,24.775,1.915,1287.407,231.139,-1056.268
2025-11-11 06:00:00,-0.909,0.0,68.557,141.901,24.89,1.537,1522.664,235.97600000000003,-1286.6879999999999
2025-11-11 07:00:00,-0.579,0.161,67.583,166.053,49.206,3.625,1692.916,286.049,-1406.867
2025-11-11 08:00:00,-9.144,16.187,66.822,171.459,251.598,4.31,1808.381,501.232,-1307.1490000000001
2025-11-11 09:00:00,-1.951,61.166,67.03,172.259,298.37,7.492,1851.97,604.366,-1247.604
2025-11-11 10:00:00,-0.846,110.566,66.42,170.649,253.857,8.04,1843.372,608.6859999999999,-1234.6860000000001
2025-11-11 11:00:00,-0.761,127.764,65.956,171.962,72.236,6.654,1841.69,443.811,-1397.8790000000001
2025-11-11 12:00:00,-0.863,114.104,65.545,176.738,25.127,7.285,1816.535,387.93600000000004,-1428.5990000000002
2025-11-11 13:00:00,-0.872,84.544,66.039,175.079,24.844,4.752,1832.935,354.386,-1478.549
2025-11-11 14:00:00,-1.029,46.775,68.213,172.188,93.549,5.034,1806.1,384.73,-1421.37
2025-11-11 15:00:00,-1.069,14.935,69.075,170.139,149.468,7.633,1799.211,410.181,-1389.03
2025-11-11 16:00:00,-0.379,1.136,69.06,169.605,295.418,9.672,1806.722,544.5120000000001,-1262.21
2025-11-11 17:00:00,-1.529,0.0,69.0,168.72,454.883,16.579,1826.434,707.6529999999999,-1118.781
2025-11-11 18:00:00,-1.206,0.0,68.807,168.049,454.254,24.744,1806.109,714.648,-1091.4609999999998
2025-11-11 19:00:00,-1.038,0.0,68.849,162.725,358.577,27.112,1765.452,616.225,-1149.2269999999999
2025-11-11 20:00:00,-1.017,0.0,68.609,161.588,212.514,45.299,1700.182,486.993,-1213.189
2025-11-11 21:00:00,-0.69,0.0,68.74,152.208,25.466,41.202,1599.988,286.926,-1313.0620000000001
2025-11-11 22:00:00,-0.904,0.0,67.116,125.937,24.788,50.331,1451.998,267.26800000000003,-1184.73
2025-11-11 23:00:00,-0.899,0.0,66.679,129.5,24.779,47.175,1321.51,267.234,-1054.276
2025-11-12 00:00:00,-1.006,0.0,66.74,129.93,24.788,27.842,1249.251,248.29399999999998,-1000.957
2025-11-12 01:00:00,-1.15,0.0,66.763,132.357,24.781,21.789,1201.423,244.54000000000002,-956.883
2025-11-12 02:00:00,-0.932,0.0,66.711,128.739,24.782,26.809,1174.455,246.109,-928.3459999999999
2025-11-12 03:00:00,-0.739,0.0,66.377,129.551,24.793,24.189,1165.789,244.17099999999996,-921.618
2025-11-12 04:00:00,-0.868,0.0,66.404,132.108,24.787,17.57,1185.672,240.001,-945.671
2025-11-12 05:00:00,-1.369,0.0,66.86,128.423,24.888,18.402,1263.142,237.204,-1025.938
2025-11-12 06:00:00,-0.818,0.0,67.78,127.925,93.94,36.315,1487.326,325.142,-1162.184
2025-11-12 07:00:00,-0.465,1.036,69.218,160.243,296.026,51.865,1672.484,577.923,-1094.561
2025-11-12 08:00:00,-1.27,24.814,67.414,162.961,485.023,51.991,1782.11,790.933,-991.1769999999999
2025-11-12 09:00:00,-1.311,89.051,66.595,167.567,492.739,53.98,1842.654,868.6210000000001,-974.0329999999999
2025-11-12 10:00:00,-0.88,149.756,66.42,167.051,232.793,57.256,1839.622,672.396,-1167.226
2025-11-12 11:00:00,-0.747,173.871,65.209,151.146,32.405,63.765,1814.091,485.649,-1328.442
2025-11-12 12:00:00,-0.839,160.594,63.951,151.309,24.796,72.478,1770.471,472.289,-1298.182
2025-11-12 13:00:00,-0.656,127.609,64.427,151.663,24.888,99.14,1780.131,467.07099999999997,-1313.0600000000002
2025-11-12 14:00:00,-0.579,69.513,66.446,147.605,73.105,124.446,1763.313,480.53600000000006,-1282.777
2025-11-12 15:00:00,-0.908,20.655,69.337,147.198,205.231,194.802,1769.687,636.315,-1133.3719999999998
2025-11-12 16:00:00,-0.719,1.44,80.686,141.114,415.506,267.586,1793.203,905.613,-887.5899999999999
2025-11-12 17:00:00,-0.429,0.0,80.295,137.022,378.427,390.575,1803.618,985.8900000000001,-817.7279999999998
2025-11-12 18:00:00,-0.058,0.0,80.827,138.193,26.551,460.84,1772.981,706.353,-1066.6280000000002
2025-11-12 19:00:00,-0.003,0.0,80.961,135.931,24.789,620.856,1708.821,862.534,-846.2869999999999
2025-11-12 20:00:00,-3.593,0.0,72.295,121.2,24.799,698.318,1646.546,913.019,-733.527
2025-11-12 21:00:00,-2.26,0.0,70.364,100.024,24.792,822.64,1542.918,1015.56,-527.358
2025-11-12 22:00:00,-0.624,0.0,69.892,77.296,24.783,756.359,1384.26,927.7060000000001,-456.55399999999986
2025-11-12 23:00:00,-0.133,0.0,68.974,77.029,25.783,888.66,1256.273,1060.313,-195.9599999999998
2025-11-13 00:00:00,-1.116,0.0,68.84,73.797,25.275,715.934,1169.468,882.73,-286.73800000000006
2025-11-13 01:00:00,-9.842,0.0,67.836,72.959,25.779,748.128,1130.353,904.86,-225.49300000000005
2025-11-13 02:00:00,-1.269,0.001,68.505,71.427,25.275,717.593,1093.809,881.5319999999999,-212.27700000000004
2025-11-13 03:00:00,0.137,0.0,69.481,73.181,25.799,688.704,1091.383,857.3019999999999,-234.08100000000013
2025-11-13 04:00:00,-1.284,0.0,68.822,73.203,25.271,935.683,1117.09,1101.695,-15.394999999999982
2025-11-13 05:00:00,-0.869,0.001,69.039,70.887,25.28,756.768,1177.09,921.106,-255.98399999999992
2025-11-13 06:00:00,-2.159,0.001,69.65,72.782,25.277,720.98,1416.284,886.531,-529.7530000000002
2025-11-13 07:00:00,-0.836,1.211,71.712,81.287,25.331,1007.071,1586.65,1185.776,-400.874
2025-11-13 08:00:00,6.795,37.915,73.625,117.466,24.289,1112.811,1678.44,1372.9009999999998,-305.5390000000002
2025-11-13 09:00:00,-0.308,117.976,65.601,125.946,25.759,1127.51,1658.642,1462.484,-196.15800000000013
2025-11-13 10:00:00,-3.729,199.67,58.217,132.254,26.551,1119.089,1563.906,1532.052,-31.854000000000042
2025-11-13 11:00:00,-4.952,251.124,45.103,138.601,25.181,1041.701,1507.151,1496.758,-10.393000000000029
2025-11-13 12:00:00,-0.136,226.574,53.96,129.613,25.109,948.598,1423.663,1383.7179999999998,-39.945000000000164
2025-11-13 13:00:00,0.56,194.273,55.929,131.205,25.288,978.674,1391.62,1385.929,-5.6909999999998035
2025-11-13 14:00:00,-0.587,133.753,60.838,129.391,25.295,1059.485,1489.052,1408.175,-80.87699999999995
2025-11-13 15:00:00,-0.967,46.324,67.253,122.892,27.293,1180.836,1593.421,1443.631,-149.78999999999996
2025-11-13 16:00:00,-5.54,4.492,71.208,119.717,25.978,1253.445,1695.001,1469.3,-225.70100000000002
2025-11-13 17:00:00,-9.435,0.0,74.253,118.707,24.466,1403.496,1721.146,1611.487,-109.65899999999988
2025-11-13 18:00:00,15.189,0.0,84.724,118.624,38.756,1388.328,1693.885,1645.621,-48.263999999999896
2025-11-13 19:00:00,-1.175,0.0,69.5,118.297,67.514,1394.138,1628.457,1648.274,19.81699999999978
2025-11-13 20:00:00,-0.911,0.0,69.2,119.464,25.219,1372.099,1565.202,1585.071,19.868999999999915
2025-11-13 21:00:00,-1.862,0.0,68.78,118.963,24.26,1354.296,1464.064,1564.4370000000001,100.37300000000005
2025-11-13 22:00:00,-1.363,0.0,67.767,119.034,25.788,1358.179,1322.269,1569.4050000000002,247.1360000000002
2025-11-13 23:00:00,-3.122,0.0,67.495,119.662,25.759,1386.64,1203.53,1596.4340000000002,392.9040000000002
2025-11-14 00:00:00,-4.611,0.0,73.112,119.734,26.51,1499.46,1125.2,1714.205,589.0049999999999
2025-11-14 01:00:00,3.99,0.0,71.933,120.128,25.07,1481.78,1087.04,1702.9009999999998,615.8609999999999
2025-11-14 02:00:00,-0.021,0.0,68.871,121.24,24.791,1393.442,1047.394,1608.3229999999999,560.9289999999999
2025-11-14 03:00:00,-3.139,0.0,67.537,121.618,24.798,1379.185,1031.07,1589.999,558.9290000000001
2025-11-14 04:00:00,-1.997,0.0,67.542,122.025,24.788,1343.156,1053.052,1555.514,502.462
2025-11-14 05:00:00,-0.481,0.0,67.276,120.31,24.792,1143.572,1117.905,1355.4689999999998,237.56399999999985
2025-11-14 06:00:00,-0.06,0.0,68.532,119.033,185.745,901.305,1356.652,1274.5549999999998,-82.09700000000021
2025-11-14 07:00:00,-0.447,0.197,78.791,147.839,226.397,728.018,1564.608,1180.795,-383.8129999999999
2025-11-14 08:00:00,-0.472,20.59,78.04,163.247,227.556,478.279,1698.552,967.24,-731.3119999999999
2025-11-14 09:00:00,-0.64,71.808,77.301,160.289,217.852,325.322,1741.78,851.932,-889.848
2025-11-14 10:00:00,0.041,107.116,77.096,160.916,25.828,229.471,1742.403,600.468,-1141.935
2025-11-14 11:00:00,-1.058,102.705,76.085,162.486,25.828,140.107,1750.925,506.1529999999999,-1244.772
2025-11-14 12:00:00,-0.765,97.265,76.022,162.754,25.832,87.023,1735.077,448.131,-1286.946
2025-11-14 13:00:00,-1.415,74.384,76.137,161.675,25.823,73.407,1762.662,410.01099999999997,-1352.651
2025-11-14 14:00:00,-0.695,36.655,77.032,165.435,26.042,46.315,1758.002,350.78400000000005,-1407.2179999999998
2025-11-14 15:00:00,-0.805,9.379,78.547,165.279,216.685,43.867,1751.446,512.952,-1238.494
2025-11-14 16:00:00,-1.369,1.008,78.902,161.28,486.573,62.263,1780.667,788.657,-992.0099999999999
2025-11-14 17:00:00,-1.274,0.0,79.414,163.636,474.052,67.543,1798.426,783.371,-1015.055
2025-11-14 18:00:00,-1.117,0.0,79.982,162.966,480.645,47.011,1758.881,769.487,-989.3940000000001
2025-11-14 19:00:00,-1.17,0.0,80.599,167.289,287.51,39.353,1712.071,573.5809999999999,-1138.49
2025-11-14 20:00:00,-0.866,0.0,80.838,161.415,27.096,71.198,1652.757,339.681,-1313.076
2025-11-14 21:00:00,-1.049,0.0,80.358,157.434,26.076,131.895,1556.692,394.71400000000006,-1161.978
2025-11-14 22:00:00,-0.986,0.0,80.237,144.854,26.324,210.444,1434.719,460.87300000000005,-973.846
2025-11-14 23:00:00,-0.807,0.0,70.079,124.314,26.061,287.797,1315.421,507.444,-807.9770000000001
2025-11-15 00:00:00,-2.53,0.0,68.146,122.811,25.044,379.028,1239.952,592.499,-647.453
2025-11-15 01:00:00,-0.493,0.0,68.077,110.845,24.24,473.119,1196.4,675.788,-520.6120000000001
2025-11-15 02:00:00,-1.859,0.0,67.529,114.709,24.238,524.423,1166.867,729.04,-437.827
2025-11-15 03:00:00,-10.199,0.0,64.381,123.398,24.25,595.528,1141.654,797.358,-344.29600000000005
2025-11-15 04:00:00,-2.397,0.0,62.187,123.799,24.244,740.371,1129.312,948.204,-181.10799999999995
2025-11-15 05:00:00,9.787,0.0,68.762,123.052,24.237,689.364,1145.731,915.202,-230.529
2025-11-15 06:00:00,-0.911,0.0,69.26,123.735,24.241,793.909,1223.143,1010.2339999999999,-212.9090000000001
2025-11-15 07:00:00,-0.928,4.815,68.568,122.846,24.246,798.957,1322.923,1018.504,-304.419
2025-11-15 08:00:00,-0.41,73.246,68.095,123.807,24.263,726.662,1412.735,1015.663,-397.0719999999999
2025-11-15 09:00:00,-0.546,242.285,62.031,134.018,24.956,534.47,1361.845,997.214,-364.631
2025-11-15 10:00:00,-7.115,386.377,52.544,142.588,27.246,300.869,1249.968,902.509,-347.45900000000006
2025-11-15 11:00:00,-8.812,434.458,43.873,143.806,25.06,159.762,1175.897,798.1469999999999,-377.75
2025-11-15 12:00:00,10.009,400.911,48.267,143.1,24.289,79.312,1164.92,705.888,-459.03200000000004
2025-11-15 13:00:00,0.921,353.782,42.341,142.666,24.294,47.678,1217.78,611.682,-606.098
2025-11-15 14:00:00,-1.029,219.781,59.823,154.543,25.038,28.536,1305.656,486.692,-818.9639999999999
2025-11-15 15:00:00,0.096,68.907,75.707,148.068,25.82,19.451,1483.959,338.04900000000004,-1145.91
2025-11-15 16:00:00,-0.662,5.338,79.335,141.8,25.793,45.712,1633.144,297.31600000000003,-1335.828
2025-11-15 17:00:00,-1.313,0.0,79.864,144.992,225.1,84.477,1718.464,533.12,-1185.344
2025-11-15 18:00:00,-1.338,0.0,79.416,137.292,225.681,147.095,1701.406,588.1460000000001,-1113.2599999999998
2025-11-15 19:00:00,-1.394,0.0,79.588,137.184,225.81,221.125,1649.275,662.313,-986.9620000000001
2025-11-15 20:00:00,-1.671,0.0,80.741,135.888,225.62,309.63,1592.967,750.208,-842.7590000000001
2025-11-15 21:00:00,-0.721,0.0,81.184,133.816,25.173,410.34,1521.355,649.7919999999999,-871.5630000000001
2025-11-15 22:00:00,-1.062,0.0,70.676,122.305,24.231,543.796,1434.901,759.946,-674.955
2025-11-15 23:00:00,-7.706,0.0,69.956,123.06,24.234,606.64,1332.245,816.184,-516.0609999999999
2025-11-16 00:00:00,-8.258,0.0,69.75,123.889,24.229,675.939,1257.418,885.549,-371.8689999999999
2025-11-16 01:00:00,9.005,0.0,78.848,124.162,24.753,833.761,1208.405,1070.529,-137.87599999999998
2025-11-16 02:00:00,-2.165,0.0,70.681,124.13,24.767,922.393,1182.335,1139.806,-42.528999999999996
2025-11-16 03:00:00,-2.982,0.0,69.481,124.288,24.766,958.536,1163.178,1174.089,10.91099999999983
2025-11-16 04:00:00,-4.3,0.0,69.721,106.903,24.763,872.295,1162.129,1069.382,-92.74699999999984
2025-11-16 05:00:00,-0.434,0.0,70.046,108.552,24.761,846.102,1189.578,1049.027,-140.55099999999993
2025-11-16 06:00:00,1.566,0.0,84.475,124.849,24.766,898.92,1240.774,1134.576,-106.19799999999987
2025-11-16 07:00:00,-9.26,1.22,74.575,125.31,24.764,866.173,1298.143,1082.782,-215.3610000000001
2025-11-16 08:00:00,-1.615,49.071,76.546,124.05,24.773,865.757,1377.414,1138.5819999999999,-238.8320000000001
2025-11-16 09:00:00,6.338,146.576,75.455,124.557,24.786,735.625,1387.845,1113.337,-274.50800000000004
2025-11-16 10:00:00,-1.053,236.551,67.398,127.305,24.792,508.403,1299.258,963.396,-335.8620000000001
2025-11-16 11:00:00,-0.697,284.317,66.037,130.985,24.796,380.835,1256.793,886.273,-370.51999999999987
2025-11-16 12:00:00,3.781,301.067,67.177,127.928,24.8,369.992,1348.015,894.7450000000001,-453.27
2025-11-16 13:00:00,-1.263,214.039,66.49,124.937,24.795,230.771,1437.272,659.769,-777.5029999999999
2025-11-16 14:00:00,-0.803,122.964,77.635,137.406,24.792,254.519,1531.806,616.513,-915.293
2025-11-16 15:00:00,-0.736,32.062,79.944,136.842,206.091,270.495,1592.601,724.6980000000001,-867.903
2025-11-16 16:00:00,0.029,1.741,81.114,136.525,305.816,291.962,1674.623,817.1869999999999,-857.4360000000001
2025-11-16 17:00:00,-1.135,0.0,80.253,138.09,386.253,321.767,1724.31,925.2280000000001,-799.0819999999999
2025-11-16 18:00:00,-0.865,0.0,80.963,141.791,266.102,335.163,1707.415,823.154,-884.261
2025-11-16 19:00:00,-1.241,0.0,80.698,142.147,229.407,277.123,1683.188,728.134,-955.0540000000001
2025-11-16 20:00:00,-1.574,0.0,80.556,141.983,235.634,211.446,1645.156,668.045,-977.111
2025-11-16 21:00:00,-1.369,0.0,80.46,137.829,229.274,167.859,1561.258,614.053,-947.205
2025-11-16 22:00:00,-1.387,0.0,80.611,136.833,226.026,105.864,1442.565,547.947,-894.618
2025-11-16 23:00:00,-0.923,0.0,81.191,139.316,25.316,66.48,1336.153,311.38,-1024.7730000000001
2025-11-17 00:00:00,-1.183,0.0,80.768,139.308,25.283,61.344,1268.877,305.52,-963.357
2025-11-17 01:00:00,-4.809,0.0,80.527,137.058,24.761,51.845,1228.982,289.382,-939.5999999999999
2025-11-17 02:00:00,-1.227,0.0,80.403,137.151,24.768,42.556,1204.658,283.651,-921.0069999999998
2025-11-17 03:00:00,-1.323,0.0,80.591,137.161,24.763,40.654,1197.724,281.846,-915.8779999999999
2025-11-17 04:00:00,-1.203,0.0,80.335,137.638,24.761,46.416,1212.929,287.947,-924.9820000000001
2025-11-17 05:00:00,-1.161,0.0,80.634,137.382,24.952,66.109,1297.041,307.916,-989.125
2025-11-17 06:00:00,-1.168,0.0,80.668,147.019,71.585,69.542,1528.556,367.64599999999996,-1160.91
2025-11-17 07:00:00,-0.829,0.208,78.573,170.044,94.015,109.03,1716.593,451.04100000000005,-1265.5520000000001
2025-11-17 08:00:00,-0.844,28.795,78.946,172.619,94.094,156.622,1868.049,530.232,-1337.817
2025-11-17 09:00:00,-0.881,90.85,79.209,176.643,94.074,200.798,1954.425,640.693,-1313.732
2025-11-17 10:00:00,-0.771,134.404,79.688,177.057,49.437,239.299,1956.519,679.114,-1277.405
2025-11-17 11:00:00,-0.974,153.936,79.845,172.21,25.366,263.094,1932.089,693.4770000000001,-1238.6119999999999
2025-11-17 12:00:00,-1.0,141.869,79.944,169.952,24.759,255.293,1898.866,670.817,-1228.049
2025-11-17 13:00:00,6.738,103.937,87.866,171.973,25.758,259.783,1894.833,656.0550000000001,-1238.778
2025-11-17 14:00:00,5.151,57.707,94.711,172.508,174.387,265.103,1847.905,769.567,-1078.338
2025-11-17 15:00:00,-10.321,17.931,80.876,171.082,257.116,267.145,1860.413,783.829,-1076.584
2025-11-17 16:00:00,-4.834,1.053,82.456,170.471,270.463,322.382,1882.813,841.991,-1040.8220000000001
2025-11-17 17:00:00,-0.922,0.0,81.62,169.943,287.47,460.81,1883.405,998.921,-884.4839999999999
2025-11-17 18:00:00,0.221,0.0,82.757,168.51,33.078,538.908,1842.215,823.474,-1018.7409999999999
2025-11-17 19:00:00,2.737,0.0,89.638,166.82,119.862,513.433,1782.951,892.49,-890.461
2025-11-17 20:00:00,-7.941,0.0,81.965,156.379,119.368,517.964,1709.511,867.735,-841.776
2025-11-17 21:00:00,0.926,0.0,83.517,140.147,86.559,509.239,1584.582,820.3879999999999,-764.1940000000002
2025-11-17 22:00:00,-0.067,0.0,82.187,134.975,65.371,511.207,1432.021,793.673,-638.348
2025-11-17 23:00:00,-0.352,0.0,71.79,119.65,24.737,406.155,1293.18,621.98,-671.2
2025-11-18 00:00:00,-0.332,0.0,69.86,122.344,43.542,530.429,1207.858,765.843,-442.015
2025-11-18 01:00:00,-0.442,0.0,69.634,122.273,32.392,680.285,1171.218,904.1419999999999,-267.07600000000014
2025-11-18 02:00:00,-0.241,0.0,69.684,119.368,25.827,534.582,1126.294,749.22,-377.07400000000007
2025-11-18 03:00:00,-1.086,0.0,69.43,124.512,25.82,656.508,1127.975,875.184,-252.79099999999994
2025-11-18 04:00:00,-2.725,0.0,70.0,120.14,25.822,817.823,1139.748,1031.06,-108.6880000000001
2025-11-18 05:00:00,-0.64,0.0,69.049,120.122,25.82,700.229,1216.774,914.58,-302.19399999999985
2025-11-18 06:00:00,5.293,0.0,78.755,123.669,38.689,772.341,1458.771,1018.747,-440.024
2025-11-18 07:00:00,-9.764,0.18,83.594,138.697,133.366,882.017,1668.41,1228.0900000000001,-440.31999999999994
2025-11-18 08:00:00,-2.66,33.734,82.988,141.812,31.945,845.966,1800.842,1133.785,-667.057
2025-11-18 09:00:00,0.329,102.749,82.589,138.214,31.686,745.308,1810.976,1100.875,-710.1010000000001
2025-11-18 10:00:00,-0.915,165.941,65.228,138.181,140.277,546.074,1758.204,1054.786,-703.4179999999999
2025-11-18 11:00:00,-1.383,217.586,50.738,140.886,113.408,520.233,1673.952,1041.4679999999998,-632.4840000000002
2025-11-18 12:00:00,-0.602,196.338,66.086,132.097,25.808,500.172,1653.703,919.899,-733.804
2025-11-18 13:00:00,-1.203,178.704,62.393,154.998,25.85,536.854,1596.107,957.596,-638.511
2025-11-18 14:00:00,-0.918,109.309,62.21,158.136,26.666,577.468,1628.427,932.8709999999999,-695.556
2025-11-18 15:00:00,4.972,30.672,73.635,145.86,26.049,570.228,1739.491,851.4159999999999,-888.075
2025-11-18 16:00:00,-0.743,2.643,69.257,153.038,92.975,627.791,1797.104,944.961,-852.143
2025-11-18 17:00:00,-6.08,0.0,69.758,150.009,271.798,783.87,1805.097,1269.355,-535.742
2025-11-18 18:00:00,7.984,0.0,81.837,145.638,211.447,782.937,1790.578,1229.843,-560.7349999999999
2025-11-18 19:00:00,6.03,0.0,82.151,154.186,295.757,740.645,1736.998,1278.769,-458.22900000000004
2025-11-18 20:00:00,-17.451,0.0,71.331,149.104,144.668,699.175,1696.686,1046.827,-649.8589999999999
2025-11-18 21:00:00,-2.955,0.0,71.554,126.765,104.54,643.648,1597.726,943.552,-654.1740000000001
2025-11-18 22:00:00,1.872,0.0,71.969,127.86,64.992,645.983,1450.263,912.6759999999999,-537.587
2025-11-18 23:00:00,-0.359,0.0,70.029,126.392,43.231,688.869,1314.293,928.162,-386.13099999999986
2025-11-19 00:00:00,-4.974,0.0,69.942,119.576,25.894,826.614,1252.102,1037.0520000000001,-215.04999999999995
2025-11-19 01:00:00,-1.497,0.0,78.049,119.642,25.885,829.412,1205.433,1051.491,-153.942
2025-11-19 02:00:00,6.81,0.0,78.672,120.214,26.125,834.691,1174.183,1066.512,-107.67100000000005
2025-11-19 03:00:00,2.838,0.0,77.968,119.868,26.907,862.414,1154.593,1089.995,-64.59800000000018
2025-11-19 04:00:00,2.838,0.0,77.968,119.868,26.903,960.292,1174.485,1187.869,13.384000000000015
2025-11-19 05:00:00,-8.595,0.0,69.269,121.588,26.898,965.644,1253.997,1174.804,-79.19299999999998
2025-11-19 06:00:00,-0.564,0.0,70.191,125.214,26.386,923.728,1500.643,1144.955,-355.6880000000001
2025-11-19 07:00:00,1.683,0.002,72.546,146.498,26.68,977.956,1693.278,1225.365,-467.913
2025-11-19 08:00:00,2.112,9.677,71.827,155.831,38.601,1014.985,1802.35,1293.033,-509.317
2025-11-19 09:00:00,-1.071,35.797,68.926,156.938,44.139,1076.786,1831.365,1381.515,-449.8499999999999
2025-11-19 10:00:00,-1.728,61.472,68.63,154.613,38.788,1067.028,1817.774,1388.8029999999999,-428.971
2025-11-19 11:00:00,-1.451,68.761,68.6,144.862,26.868,1106.786,1804.403,1414.426,-389.9770000000001
2025-11-19 12:00:00,-0.675,64.01,68.827,138.462,37.882,1090.436,1763.553,1398.942,-364.6110000000001
2025-11-19 13:00:00,-1.579,47.017,68.998,150.732,38.834,1038.674,1768.479,1342.676,-425.8030000000001
2025-11-19 14:00:00,-1.416,25.94,68.961,151.652,38.77,1133.95,1755.844,1417.857,-337.9870000000001
2025-11-19 15:00:00,2.157,8.845,71.558,146.174,26.708,1133.848,1792.005,1389.29,-402.71500000000015
2025-11-19 16:00:00,-3.275,1.311,70.729,155.138,93.418,1092.535,1828.904,1409.8560000000002,-419.0479999999998
2025-11-19 17:00:00,-5.322,0.0,70.747,155.875,289.339,1114.59,1821.298,1625.2289999999998,-196.0690000000002
2025-11-19 18:00:00,-1.513,0.0,70.318,156.068,90.794,1111.189,1785.531,1426.856,-358.67499999999995
2025-11-19 19:00:00,-3.206,0.0,69.847,148.545,91.223,1102.92,1739.459,1409.3290000000002,-330.1299999999999
2025-11-19 20:00:00,-1.248,0.0,70.039,139.328,26.866,982.037,1680.348,1217.022,-463.326
2025-11-19 21:00:00,-1.287,0.0,69.605,124.006,26.829,971.653,1589.594,1190.806,-398.788
2025-11-19 22:00:00,-0.995,0.0,69.42,127.059,38.627,888.666,1463.438,1122.777,-340.66100000000006
2025-11-19 23:00:00,-0.824,0.0,69.261,122.981,26.801,840.891,1347.829,1059.11,-288.71900000000005
2025-11-20 00:00:00,-0.777,0.0,69.263,121.789,26.771,820.247,1273.891,1037.293,-236.59800000000018
2025-11-20 01:00:00,-0.892,0.0,69.18,121.709,26.771,728.96,1235.978,945.7280000000001,-290.25
2025-11-20 02:00:00,-1.025,0.0,68.707,121.49,26.765,771.433,1215.957,987.3699999999999,-228.58700000000022
2025-11-20 03:00:00,-7.123,0.0,68.71,121.266,26.765,825.586,1216.843,1035.204,-181.63900000000012
2025-11-20 04:00:00,-16.557,0.0,69.988,120.904,26.772,815.905,1236.366,1017.012,-219.35400000000004
2025-11-20 05:00:00,17.726,0.0,86.976,119.268,26.768,818.603,1324.072,1069.341,-254.731
2025-11-20 06:00:00,-1.316,0.0,70.525,125.944,44.298,814.719,1559.082,1054.17,-504.91200000000003
2025-11-20 07:00:00,-1.361,0.121,84.523,151.754,32.985,893.307,1759.646,1161.329,-598.317
2025-11-20 08:00:00,-0.667,31.897,83.994,160.071,197.143,895.675,1892.874,1368.1129999999998,-524.7610000000002
2025-11-20 09:00:00,-0.922,113.34,80.481,170.382,221.799,843.387,1881.888,1428.467,-453.4209999999998
2025-11-20 10:00:00,0.768,185.54,73.967,172.179,197.427,759.469,1795.151,1389.35,-405.80100000000016
2025-11-20 11:00:00,-6.49,215.07,67.84,180.17,27.375,695.405,1718.8,1179.37,-539.4300000000001
2025-11-20 12:00:00,-1.013,207.953,64.307,177.365,26.528,662.478,1674.252,1137.618,-536.634
2025-11-20 13:00:00,-0.655,145.383,72.569,174.099,26.524,614.186,1745.241,1032.106,-713.135
2025-11-20 14:00:00,-0.624,60.102,82.158,170.18,32.599,677.984,1824.694,1022.3990000000001,-802.2949999999998
2025-11-20 15:00:00,-0.54,14.227,83.671,168.308,93.744,730.988,1870.895,1090.3980000000001,-780.4969999999998
2025-11-20 16:00:00,-0.734,0.992,83.785,167.173,291.996,736.918,1910.313,1280.13,-630.183
2025-11-20 17:00:00,-0.814,0.0,83.688,168.26,292.605,780.832,1887.122,1324.571,-562.5510000000002
2025-11-20 18:00:00,-0.344,0.0,84.063,167.768,90.75,814.833,1864.909,1157.07,-707.8390000000002
2025-11-20 19:00:00,-0.585,0.0,83.584,165.869,44.58,703.821,1838.214,997.269,-840.9449999999999
2025-11-20 20:00:00,-0.818,0.0,82.956,164.473,67.464,621.53,1792.24,935.605,-856.635
2025-11-20 21:00:00,-0.746,0.0,82.995,143.909,56.734,621.501,1695.355,904.393,-790.962
2025-11-20 22:00:00,-0.048,0.0,83.128,133.107,26.918,638.198,1551.927,881.303,-670.6239999999999
2025-11-20 23:00:00,-0.517,0.0,82.109,132.733,26.911,682.177,1404.306,923.413,-480.89300000000003
2025-11-21 00:00:00,-5.123,0.0,82.36,133.027,26.795,774.953,1304.762,1012.012,-292.75
2025-11-21 01:00:00,-1.373,0.0,83.064,134.496,25.78,899.733,1256.55,1141.7,-114.84999999999991
2025-11-21 02:00:00,-0.347,0.0,83.175,135.003,25.769,1018.869,1213.618,1262.469,48.85100000000011
2025-11-21 03:00:00,-1.929,0.0,82.652,134.513,25.772,1202.315,1204.629,1443.323,238.6940000000002
2025-11-21 04:00:00,-1.16,0.0,82.409,136.831,25.776,1235.34,1219.714,1479.196,259.48199999999997
2025-11-21 05:00:00,-2.155,0.0,84.922,139.763,25.77,1267.362,1292.292,1515.662,223.37000000000012
2025-11-21 06:00:00,-3.366,0.0,84.898,137.526,36.787,1266.594,1517.158,1522.439,5.281000000000176
2025-11-21 07:00:00,3.29,0.086,88.27,152.454,25.863,1358.018,1715.0,1627.981,-87.019
2025-11-21 08:00:00,-0.702,14.653,84.263,155.624,27.928,1365.798,1832.147,1647.564,-184.58299999999986
